BOTTOM GAUGE

CLIENT				: Company A.
SERVICE COMPANY			: Best Service Company.
SURVEY DATE			: 2ND - 4TH JANUARY, 2022.
WELL NAME			: Well A
JOB TYPE			: FLOWING GRADIENT / 9-HOUR PRESSURE BUILD UP/ STATIC GRADIENT SURVEY
GAUGE TYPE/SERIAL NO		: ##
GAUGE DEPTH			: 8977FT WLM
GAUGE STOP TIME/DATE		: 03:06:33 /4TH-JANUARY-2022.

SPECIALIST			: Bob Joe


REAL DATE  REAL TIME	   ELAPSED TIME	  PRESSURE	TEMPERATURE
mm-dd-yy   hh:mm:ss	     (Hours)	   (psiA)	  (deg F)

01/02/22  20:21:28          .53833        218.737         98.417
01/02/22  20:21:33          .53972        218.761         98.385
01/02/22  20:21:38          .54111        218.785         98.351
01/02/22  20:21:43          .54250        218.762         98.318
01/02/22  20:21:48          .54389        218.738         98.285
01/02/22  20:21:53          .54528        218.747         98.254
01/02/22  20:21:58          .54667        218.755         98.220
01/02/22  20:22:03          .54806        218.764         98.187
01/02/22  20:22:08          .54944        218.773         98.157
01/02/22  20:22:13          .55083        218.781         98.124
01/02/22  20:22:18          .55222        218.774         98.092
01/02/22  20:22:23          .55361        218.799         98.062
01/02/22  20:22:28          .55500        218.807         98.030
01/02/22  20:22:33          .55639        218.817         98.001
01/02/22  20:22:38          .55778        218.810         97.970
01/02/22  20:22:43          .55917        218.803         97.939
01/02/22  20:22:48          .56056        218.795         97.908
01/02/22  20:22:53          .56194        218.773         97.879
01/02/22  20:22:58          .56333        218.750         97.847
01/02/22  20:23:03          .56472        218.775         97.820
01/02/22  20:23:08          .56611        218.784         97.790
01/02/22  20:23:13          .56750        218.778         97.760
01/02/22  20:23:18          .56889        218.787         97.731
01/02/22  20:23:23          .57028        218.796         97.702
01/02/22  20:23:28          .57167        218.790         97.674
01/02/22  20:23:33          .57306        218.799         97.645
01/02/22  20:23:38          .57444        218.793         97.617
01/02/22  20:23:43          .57583        218.786         97.588
01/02/22  20:23:48          .57722        218.811         97.560
01/02/22  20:23:53          .57861        218.837         97.533
01/02/22  20:23:58          .58000        218.831         97.506
01/02/22  20:24:03          .58139        218.824         97.478
01/02/22  20:24:08          .58278        218.834         97.451
01/02/22  20:24:13          .58417        218.860         97.424
01/02/22  20:24:18          .58556        218.853         97.396
01/02/22  20:24:23          .58694        218.895         97.369
01/02/22  20:24:28          .58833        218.998         97.336
01/02/22  20:24:33          .58972        219.946         97.387
01/02/22  20:24:38          .59111        220.493         97.833
01/02/22  20:24:43          .59250        221.163         98.741
01/02/22  20:24:48          .59389        221.917        100.076
01/02/22  20:24:53          .59528        222.318        101.735
01/02/22  20:24:58          .59667        222.959        103.601
01/02/22  20:25:03          .59806        223.778        105.608
01/02/22  20:25:08          .59944        223.952        107.728
01/02/22  20:25:13          .60083        224.086        109.896
01/02/22  20:25:18          .60222        224.118        112.044
01/02/22  20:25:23          .60361        224.205        114.160
01/02/22  20:25:28          .60500        224.089        116.248
01/02/22  20:25:33          .60639        223.909        118.284
01/02/22  20:25:38          .60778        223.778        120.260
01/02/22  20:25:43          .60917        223.611        122.164
01/02/22  20:25:48          .61056        223.260        123.990
01/02/22  20:25:53          .61194        223.067        125.731
01/02/22  20:25:58          .61333        222.720        127.389
01/02/22  20:26:03          .61472        222.435        128.965
01/02/22  20:26:08          .61611        222.260        130.454
01/02/22  20:26:13          .61750        221.899        131.862
01/02/22  20:26:18          .61889        221.699        133.181
01/02/22  20:26:23          .62028        221.448        134.431
01/02/22  20:26:28          .62167        221.296        135.610
01/02/22  20:26:33          .62306        220.996        136.726
01/02/22  20:26:38          .62444        220.778        137.771
01/02/22  20:26:43          .62583        220.681        138.763
01/02/22  20:26:48          .62722        220.536        139.692
01/02/22  20:26:53          .62861        220.462        140.566
01/02/22  20:26:58          .63000        220.225        141.388
01/02/22  20:27:03          .63139        220.077        142.165
01/02/22  20:27:08          .63278        220.154        142.895
01/02/22  20:27:13          .63417        219.884        143.579
01/02/22  20:27:18          .63556        219.959        144.226
01/02/22  20:27:23          .63694        219.739        144.834
01/02/22  20:27:28          .63833        219.796        145.405
01/02/22  20:27:33          .63972        219.745        145.943
01/02/22  20:27:38          .64111        219.654        146.448
01/02/22  20:27:43          .64250        219.589        146.928
01/02/22  20:27:48          .64389        219.552        147.374
01/02/22  20:27:53          .64528        219.492        147.798
01/02/22  20:27:58          .64667        219.426        148.194
01/02/22  20:28:03          .64806        219.356        148.569
01/02/22  20:28:08          .64944        219.314        148.923
01/02/22  20:28:13          .65083        219.251        149.254
01/02/22  20:28:18          .65222        219.200        149.567
01/02/22  20:28:23          .65361        219.162        149.861
01/02/22  20:28:28          .65500        219.104        150.139
01/02/22  20:28:33          .65639        219.026        150.405
01/02/22  20:28:38          .65778        218.994        150.651
01/02/22  20:28:43          .65917        218.977        150.885
01/02/22  20:28:48          .66056        218.940        151.105
01/02/22  20:28:53          .66194        218.917        151.314
01/02/22  20:28:58          .66333        218.892        151.513
01/02/22  20:29:03          .66472        218.880        151.695
01/02/22  20:29:08          .66611        218.851        151.871
01/02/22  20:29:13          .66750        218.835        152.037
01/02/22  20:29:18          .66889        218.835        152.194
01/02/22  20:29:23          .67028        218.833        152.340
01/02/22  20:29:28          .67167        218.812        152.480
01/02/22  20:29:33          .67306        218.789        152.612
01/02/22  20:29:38          .67444        218.782        152.735
01/02/22  20:29:43          .67583        218.740        152.855
01/02/22  20:29:48          .67722        218.712        152.964
01/02/22  20:29:53          .67861        218.735        153.071
01/02/22  20:29:58          .68000        218.722        153.169
01/02/22  20:30:03          .68139        218.708        153.263
01/02/22  20:30:08          .68278        218.711        153.355
01/02/22  20:30:13          .68417        218.694        153.435
01/02/22  20:30:18          .68556        218.678        153.518
01/02/22  20:30:23          .68694        218.678        153.595
01/02/22  20:30:28          .68833        218.659        153.666
01/02/22  20:30:33          .68972        218.640        153.737
01/02/22  20:30:38          .69111        218.620        153.800
01/02/22  20:30:43          .69250        218.616        153.862
01/02/22  20:30:48          .69389        218.594        153.917
01/02/22  20:30:53          .69528        218.589        153.973
01/02/22  20:30:58          .69667        218.600        154.024
01/02/22  20:31:03          .69806        218.577        154.077
01/02/22  20:31:08          .69944        218.587        154.124
01/02/22  20:31:13          .70083        218.596        154.167
01/02/22  20:31:18          .70222        218.588        154.210
01/02/22  20:31:23          .70361        218.580        154.250
01/02/22  20:31:28          .70500        218.571        154.287
01/02/22  20:31:33          .70639        218.561        154.322
01/02/22  20:31:38          .70778        218.569        154.358
01/02/22  20:31:43          .70917        218.559        154.389
01/02/22  20:31:48          .71056        218.548        154.420
01/02/22  20:31:53          .71194        218.555        154.450
01/02/22  20:31:58          .71333        218.544        154.478
01/02/22  20:32:03          .71472        218.532        154.505
01/02/22  20:32:08          .71611        218.538        154.531
01/02/22  20:32:13          .71750        218.526        154.554
01/02/22  20:32:18          .71889        218.513        154.575
01/02/22  20:32:23          .72028        218.518        154.596
01/02/22  20:32:28          .72167        218.540        154.619
01/02/22  20:32:33          .72306        218.527        154.638
01/02/22  20:32:38          .72444        218.497        154.658
01/02/22  20:32:43          .72583        218.501        154.675
01/02/22  20:32:48          .72722        218.521        154.691
01/02/22  20:32:53          .72861        218.525        154.707
01/02/22  20:32:58          .73000        218.528        154.723
